id	title_rich	title_text	author_name	author_firstname	NomComplet	author_idref-id	promotion_year	pagination	author_gender	topic_notBefore	topic_notAfter	enc_teacher	these_biblionumber-benc	these_ppn-sudoc	ark_databnf	ark_cataloguebnf	id_wikidata	link_wikipedia	id_dbpedia
ENCPOS_1857_05	Le domaine, le revenu, le prix des choses dans le comté de Champagne en 1275-1287 et en 1340	Le domaine, le revenu, le prix des choses dans le comté de Champagne en 1275-1287 et en 1340	Lefèvre	André	André Lefèvre	030248191	1857	13-18	1	1275	1340				http://data.bnf.fr/ark:/12148/cb12170528t	https://catalogue.bnf.fr/ark:/12148/cb12170528t	http://wikidata.org/entity/Q4260364		
ENCPOS_1857_06	Du pillage de la maison et des biens de l’évêque, <small>V</small><sup>e</sup> au <small>XIII</small><sup>e</sup> siècle	Du pillage de la maison et des biens de l’évêque, ve au xiiie siècle	Raymond	Paul	Paul Raymond	028170997	1857	19-20	1	400	1299				http://data.bnf.fr/ark:/12148/cb12005976c	https://catalogue.bnf.fr/ark:/12148/cb12005976c	http://wikidata.org/entity/Q3372077	http://fr.wikipedia.org/wiki/Paul_Raymond_%28archiviste%29	http://dbpedia.org/resource/Paul_Raymond_(archivist)
ENCPOS_1857_PREV		pages liminaires					1857	0-2											
ENCPOS_1858_01	Essai sur Conrad de Wurzbourg	Essai sur Conrad de Wurzbourg	Brièle	Léon	Léon Brièle	033808937	1858	3	1	1225	1287				http://data.bnf.fr/ark:/12148/cb13013820b	https://catalogue.bnf.fr/ark:/12148/cb13013820b	http://wikidata.org/entity/Q34478746		
ENCPOS_1858_02	Notice sur le cartulaire de l’abbaye de Vierzon	Notice sur le cartulaire de l’abbaye de Vierzon	Daiguson	Maurice	Maurice Daiguson	253411254	1858	5-6	1	926	1499								
ENCPOS_1858_03	Essai sur l’origine et l’organisation des états provinciaux dans la Flandre wallonne	Essai sur l’origine et l’organisation des états provinciaux dans la Flandre wallonne	Desplanque	Alexandre	Alexandre Desplanque	07859491X	1858	7-26	1	-50	1850								
ENCPOS_1858_04	Étude sur l’établissement des généraux des aides	Étude sur l’établissement des généraux des aides	Gouget	Alexandre	Alexandre Gouget	02825161X	1858	27-28	1	1000	1499								
ENCPOS_1858_05	Étude critique sur la vie et l’ouvrage de Dudon de Saint-Quentin (<i>De moribus et actis primorum Normanniae ducum libri tres</i>)	Étude critique sur la vie et l’ouvrage de Dudon de Saint-Quentin (De moribus et actis primorum Normanniae ducum libri tres)	Lair	Jules	Jules Lair	028437543	1858	29-33	1	1000	1099				http://data.bnf.fr/ark:/12148/cb12027288b	https://catalogue.bnf.fr/ark:/12148/cb12027288b	http://wikidata.org/entity/Q8304585	http://fr.wikipedia.org/wiki/Jules_Lair	
ENCPOS_1858_06	Essai sur l’histoire et l’organisation du greffe au Parlement de Paris depuis les origines jusqu’au <small>XVI</small><sup>e</sup> siècle	Essai sur l’histoire et l’organisation du greffe au Parlement de Paris depuis les origines jusqu’au xvie siècle	Lot	Henri	Henri Lot	080456200	1858	35-42	1	1200	1599				http://data.bnf.fr/ark:/12148/cb10202751t	https://catalogue.bnf.fr/ark:/12148/cb10202751t			
ENCPOS_1858_07	Étude historique sur la Jacquerie, d’après des documents en grande partie inédits	Étude historique sur la Jacquerie, d’après des documents en grande partie inédits	Luce	Siméon	Siméon Luce	026997312	1858	43-45	1	1358	1358				http://data.bnf.fr/ark:/12148/cb11913582b	https://catalogue.bnf.fr/ark:/12148/cb11913582b	http://wikidata.org/entity/Q743493	http://fr.wikipedia.org/wiki/Sim%C3%A9on_Luce	
ENCPOS_1858_08	Étude historique et critique sur l’origine du ministère public	Étude historique et critique sur l’origine du ministère public	Périn	Jules	Jules Périn	079362583	1858	47-53	1	-500	1850				http://data.bnf.fr/ark:/12148/cb16247017k	https://catalogue.bnf.fr/ark:/12148/cb16247017k	http://wikidata.org/entity/Q34479739		
ENCPOS_1858_09	De l’office du grand bouteiller et du grand échanson de France	De l’office du grand bouteiller et du grand échanson de France	Rendu	Athanase-Louis	Athanase-Louis Rendu	253411262	1858	55-57	1	500	1789								
ENCPOS_1858_10	Essai sur le polyptyque et le premier cartulaire de Montier-en-Der	Essai sur le polyptyque et le premier cartulaire de Montier-en-Der	Thomeuf	Paul	Paul Thomeuf	253411270	1858	59-67	1	672	1399								
ENCPOS_1858_NEXT		pages postliminaires					1858	68-71											
ENCPOS_1858_PREV		pages liminaires					1858	0-2											
ENCPOS_1859_01	Histoire du consulat de Cahors de 1200 à 1351	Histoire du consulat de Cahors de 1200 à 1351	Lacombe	Paul	Paul Lacombe	032302622	1859	3-14	1	1200	1351				http://data.bnf.fr/ark:/12148/cb12335845z	https://catalogue.bnf.fr/ark:/12148/cb12335845z	http://wikidata.org/entity/Q3371604	http://fr.wikipedia.org/wiki/Paul_Lacombe_%28historien%29	
ENCPOS_1859_02	Thèse sur le cartulaire de l’abbaye de Pontigny (Yonne)	Thèse sur le cartulaire de l’abbaye de Pontigny (Yonne)	Chéron	Paul-Emmanuel	Paul-Emmanuel Chéron	248238779	1859	15-20	1	1114	1499								
ENCPOS_1859_03	Thèse sur le droit de chasse au Moyen Âge	Thèse sur le droit de chasse au Moyen Âge	Chambur[E], De	Henri	Hugues Pelletier de Chambure		1859	21-25	1	500	1499								
ENCPOS_1859_04	Administration d’une monnoyerie royale au Moyen Âge	Administration d’une monnoyerie royale au Moyen Âge	Maupré	François	François Maupré	234057955	1859	27-39	1	1000	1499								
ENCPOS_1859_05	Des origines de la commune de Dijon	Des origines de la commune de Dijon	Gouvenain, De	Louis	Louis de Gouvenain	109284941	1859	41-44	1	1100	1183				http://data.bnf.fr/ark:/12148/cb10500393p	https://catalogue.bnf.fr/ark:/12148/cb10500393p	http://wikidata.org/entity/Q34481451		
ENCPOS_1859_PREV		pages liminaires					1859	0-2											
ENCPOS_1860_01	Philippe le Bel et Guy de Dampierre, essai sur la guerre de Flandre (1296-1304)	Philippe le Bel et Guy de Dampierre, essai sur la guerre de Flandre (1296-1304)	Durande	Henri-Amédée	Henri-Amédée Durande	253411289	1860	1-6	1	1296	1304								
ENCPOS_1860_02	Essais historiques sur le règne de Charles le Chauve	Essais historiques sur le règne de Charles le Chauve	Faugeron	Hector-Paul	Hector-Paul Faugeron	16118491X	1860	7-12	1	843	877								
ENCPOS_1860_03	Étude sur l’administration royale en Touraine de Philippe Auguste à Philippe le Bel	Étude sur l’administration royale en Touraine de Philippe Auguste à Philippe le Bel	Lebrethon	Achille	Achille Lebrethon	193854864	1860	13-14	1	1180	1314								
ENCPOS_1860_04	De l’autorité de Grégoire de Tours, étude sur l’<i>Histoire des Francs</i>	De l’autorité de Grégoire de Tours, étude sur l'Histoire des Francs	Lecoy	Albert	Albert Lecoy	026977613	1860	15-19	1	539	594				http://data.bnf.fr/ark:/12148/cb11912022v	https://catalogue.bnf.fr/ark:/12148/cb11912022v	http://wikidata.org/entity/Q2831331	http://fr.wikipedia.org/wiki/Albert_Lecoy_de_La_Marche	http://dbpedia.org/resource/Albert_Lecoy_de_La_Marche
ENCPOS_1860_05	Recherches sur la langue parlée en Gaule aux temps barbares (<small>V</small><sup>e</sup>-<small>IX</small><sup>e</sup> siècle)	Recherches sur la langue parlée en Gaule aux temps barbares (ve-ixe siècle)	Meyer	Paul	Paul Meyer	027026779	1860	21-26	1	400	899				http://data.bnf.fr/ark:/12148/cb119158830	https://catalogue.bnf.fr/ark:/12148/cb119158830	http://wikidata.org/entity/Q1245518	http://fr.wikipedia.org/wiki/Paul_Meyer_%28philologue%29	http://dbpedia.org/resource/Paul_Meyer_(philologist)
ENCPOS_1860_06	Essai sur les révolutions intérieures de la ville de Beauvais depuis l’invasion franke jusqu’à l’établissement de la commune	Essai sur les révolutions intérieures de la ville de Beauvais depuis l’invasion franke jusqu’à l’établissement de la commune	Tourillon	Paul	Paul Tourillon	253411297	1860	27-32	1	275	1099								
ENCPOS_1860_PREV		pages liminaires					1860	0											
ENCPOS_1861_01	Essai sur la vie du roi Robert et sa politique	Essai sur la vie du roi Robert et sa politique	Buchère	Clément-Paul	Clément-Paul Buchère	248240846	1861	1-5	1	972	1031								
ENCPOS_1861_02	Étude sur les désinences de la conjugaison française au <small>XII</small><sup>e</sup> siècle (d’après une traduction des psaumes exécutée à cette époque et conservée actuellement à la bibliothèque Bodléienne)	Étude sur les désinences de la conjugaison française au xiie siècle (d’après une traduction des psaumes exécutée à cette époque et conservée actuellement à la bibliothèque Bodléienne)	Hubert	Théodore	Théodore Hubert	248242261	1861	7-13	1	1100	1199								
ENCPOS_1861_03	Quelques observations sur le règne d’Henri Ier, roi de France	Quelques observations sur le règne d’Henri Ier, roi de France	Pélicier	Paul	Paul Pélicier	032746105	1861	15-16	1	1031	1060				http://data.bnf.fr/ark:/12148/cb12371689w	https://catalogue.bnf.fr/ark:/12148/cb12371689w	http://wikidata.org/entity/Q34483535		
ENCPOS_1861_04	Du rôle de l’accent latin dans la langue française	Du rôle de l’accent latin dans la langue française	Paris	Gaston	Gaston Paris	027058352	1861	17-19	1	-500	1862				http://data.bnf.fr/ark:/12148/cb119186239	https://catalogue.bnf.fr/ark:/12148/cb119186239	http://wikidata.org/entity/Q514741	http://fr.wikipedia.org/wiki/Gaston_Paris	http://dbpedia.org/resource/Gaston_Paris
ENCPOS_1861_05	De l’<i>honor</i>, seigneurie territoriale du Languedoc et particulièrement de l’<i>honor</i> des Juifs, du <small>XI</small><sup>e</sup> au <small>XIV</small><sup>e</sup> siècle	De l’honor, seigneurie territoriale du Languedoc et particulièrement de l’honor des Juifs, du xie au xive siècle	Saige	Gustave	Gustave Saige	033141568	1861	21-25	1	1000	1399				http://data.bnf.fr/ark:/12148/cb12403835q	https://catalogue.bnf.fr/ark:/12148/cb12403835q	http://wikidata.org/entity/Q22019339	http://fr.wikipedia.org/wiki/Gustave_Saige	http://dbpedia.org/resource/Gustave_Saige
ENCPOS_1861_06	Essai sur la juridiction et la procédure criminelle du Parlement pendant la première moitié du <small>XIV</small><sup>e</sup> siècle	Essai sur la juridiction et la procédure criminelle du Parlement durant la première moitié du xive siècle	Veyrier Du Muraud	Paul	Paul Veyrier Du Muraud	254312713	1861	27-32	1	1300	1350								
ENCPOS_1861_07	Étude sur la « cour du vicomte » ou juridiction bourgeoise en Orient au temps des croisades	Étude sur la « cour du vicomte » ou juridiction bourgeoise en Orient au temps des croisades	Viollet	Paul	Paul Viollet	02718773X	1861	33-42	1	1099	1299								
ENCPOS_1861_NEXT		pages postliminaires					1861	43											
ENCPOS_1861_PREV		pages liminaires					1861	0											
ENCPOS_1862_01	Clovis et ses historiens	Clovis et ses historiens	Deprez	Michel	Michel Deprez	026825139	1862	5-7	1	450	550				http://data.bnf.fr/ark:/12148/cb11899653z	https://catalogue.bnf.fr/ark:/12148/cb11899653z			
ENCPOS_1862_02	Recherches sur le formulaire usité dans la chancellerie royale sous les premiers successeurs de Hugues Capet	Recherches sur le formulaire usité dans la chancellerie royale sous les premiers successeurs de Hugues Capet	Fleury, De	Paul	Paul de Fleury	033806942	1862	9-14	1	1000	1099				http://data.bnf.fr/ark:/12148/cb12462856p	https://catalogue.bnf.fr/ark:/12148/cb12462856p	http://wikidata.org/entity/Q34484585		
ENCPOS_1862_03	Examen du traité qui réunit le Dauphiné à la France et des négociations qui l’ont précédé et suivi	Examen du traité qui réunit le Dauphiné à la France et des négociations qui l’ont précédé et suivi	Guiffrey	Jules-Joseph	Jules-Joseph Guiffrey	030082552	1862	15-19	1	1349	1349				http://data.bnf.fr/ark:/12148/cb121570428	https://catalogue.bnf.fr/ark:/12148/cb121570428	http://wikidata.org/entity/Q1495297	http://fr.wikipedia.org/wiki/Jules_Guiffrey	http://dbpedia.org/resource/Jules_Guiffrey
ENCPOS_1862_04	Essai historique sur l’organisation de la principauté française de Morée pendant les <small>XIII</small><sup>e</sup> et <small>XIV</small><sup>e</sup> siècles	Essai historique sur l’organisation de la principauté française de Morée pendant les xiiie et xive siècles	Joigny	Edmond	Edmond Joigny	254312705	1862	21-25	1	1200	1399								
ENCPOS_1862_05	Étude sur l’hôtel des rois de France	Étude sur l’hôtel des rois de France	Laborde, De	Joseph	Joseph de Laborde	08154667X	1862	27-31	1	1300	1499								
ENCPOS_1862_06	Essai sur la foire Saint-Germain	Essai sur la foire Saint-Germain	Roulland	Léon	Léon Roulland	248731300	1862	33-36	1	500	1850								
ENCPOS_1862_07	Essai sur l’instruction publique en France sous les Mérovingiens	Essai sur l’instruction publique en France sous les Mérovingiens	Saint-Mauris, De	René	René de Saint-Mauris	119934272	1862	37-38	1	496	799				http://data.bnf.fr/ark:/12148/cb106347283	https://catalogue.bnf.fr/ark:/12148/cb106347283	http://wikidata.org/entity/Q34488860		
ENCPOS_1862_08	Recherches sur les chartes communales de la Franche-Comté et en particulier sur celle de Montbéliard	Recherches sur les chartes communales de la Franche-Comté et en particulier sur celle de Montbéliard	Tuetey	Alexandre	Alexandre Tuetey	034344969	1862	39-47	1	900	1099				http://data.bnf.fr/ark:/12148/cb12510954x	https://catalogue.bnf.fr/ark:/12148/cb12510954x	http://wikidata.org/entity/Q15973461	http://fr.wikipedia.org/wiki/Alexandre_Tuetey	
ENCPOS_1862_NEXT		pages postliminaires					1862	48											
ENCPOS_1862_PREV		pages liminaires					1862	0-4											
ENCPOS_1863_01	Institutions militaires de Charlemagne	Institutions militaires de Charlemagne	Arcelin	Adrien	Adrien Arcelin	026689421	1863	3-9	1	780	830				http://data.bnf.fr/ark:/12148/cb11889031s	https://catalogue.bnf.fr/ark:/12148/cb11889031s	http://wikidata.org/entity/Q2825116	http://fr.wikipedia.org/wiki/Adrien_Arcelin	
ENCPOS_1863_02	Les derniers jours de Pavie, d’après la correspondance inédite de l’abbé de Najéra	Les derniers jours de Pavie, d’après la correspondance inédite de l’abbé de Najéra	Bessot De Lamothe	Alexandre	Alexandre Bessot De Lamothe	026963175	1863	11-12	1	1524	1525				http://data.bnf.fr/ark:/12148/cb119108666	https://catalogue.bnf.fr/ark:/12148/cb119108666	http://wikidata.org/entity/Q4253617	http://fr.wikipedia.org/wiki/Alexandre_de_Lamothe	
ENCPOS_1863_03	Essai sur la topographie de la Saintonge du <small>VI</small><sup>e</sup> au <small>XIII</small><sup>e</sup> siècle (507-1204)	Essai sur la topographie de la Saintonge du vie au xiiie siècle (507-1204)	Bouyer	Adolphe	Adolphe Bouyer	254312675	1863	13-16	1	507	1204								
ENCPOS_1863_04	Essai sur les origines de la phonétique française	Essai sur les origines de la phonétique française	Coudre	Joseph	Joseph Coudre	05344471X	1863	17-23	1	500	1499								
ENCPOS_1863_05	Étude de géographie comparée sur le territoire de l’ancien diocèse d’Autun	Étude de géographie comparée sur le territoire de l’ancien diocèse d’Autun	Fontenay, De	Harold	Harold de Fontenay	02686875X	1863	25-27	1	500	1499								
ENCPOS_1863_06	Essai sur l’histoire de l’instruction publique en France sous les Mérovingiens	Essai sur l’histoire de l’instruction publique en France sous les Mérovingiens	Saint-Mauris, De	René	René de Saint-Mauris	119934272	1863	29-32	1	496	750				http://data.bnf.fr/ark:/12148/cb106347283	https://catalogue.bnf.fr/ark:/12148/cb106347283	http://wikidata.org/entity/Q34488860		
ENCPOS_1863_07	Recherches sur la condition des personnes et des terres en Poitou au <small>X</small><sup>e</sup> siècle (935-1030)	Recherches sur la condition des personnes et des terres en Poitou au xe siècle (935-1030)	Richard	Alfred	Alfred Richard	053425979	1863	33-34	1	935	1030				http://data.bnf.fr/ark:/12148/cb127317353	https://catalogue.bnf.fr/ark:/12148/cb127317353	http://wikidata.org/entity/Q34490642		
ENCPOS_1863_NEXT		pages postliminaires					1863	35											
ENCPOS_1863_PREV		pages liminaires					1863	0-2											
ENCPOS_1864_01	De la municipalité et de la république d’Avignon aux <small>XII</small><sup>e</sup> et <small>XIII</small><sup>e</sup> siècles	De la municipalité et de la république d’Avignon aux xiie et xiiie siècles	Achard	Félix	Félix Achard	035193352	1864	3-5	1	1100	1299				http://data.bnf.fr/ark:/12148/cb13173269f	https://catalogue.bnf.fr/ark:/12148/cb13173269f	http://wikidata.org/entity/Q34615644		
ENCPOS_1864_02	Études sur le droit mérovingien d’après la loi des Francs ripuaires	Études sur le droit mérovingien d’après la loi des Francs ripuaires	Alglave	Émile	Émile Alglave	110160673	1864	7-12	1	630	800				http://data.bnf.fr/ark:/12148/cb15342195g	https://catalogue.bnf.fr/ark:/12148/cb15342195g	http://wikidata.org/entity/Q15940746		
ENCPOS_1864_03	Essai sur la vie et les œuvres d’Alain Chartier	Essai sur la vie et les œuvres d’Alain Chartier	Bernard	Daniel	Daniel Bernard	109150961	1864	13-14	1	1385	1449				http://data.bnf.fr/ark:/12148/cb124432754	https://catalogue.bnf.fr/ark:/12148/cb124432754	http://wikidata.org/entity/Q3013726	http://fr.wikipedia.org/wiki/Daniel_Bernard_%28%C3%A9crivain%29	
ENCPOS_1864_04	Essai historique sur le colonat en Gaule depuis les premières conquêtes romaines jusqu’à l’établissement du servage (283 av. J.-C.-877 ap.J.-C.)	Essai historique sur le colonat en Gaule depuis les premières conquêtes romaines jusqu’à l’établissement du servage (283 av. J.-C.-877 ap.J.-C.)	Blanc	Félix	Félix Blanc		1864	15-23	1	-283	877								
ENCPOS_1864_05	Du vol et de sa répression d’après les lois germaines	Du vol et de sa répression d’après les lois germaines	Demarsy	Arthur	Arthur Demarsy	050425366	1864	25-27	1	500	800				http://data.bnf.fr/ark:/12148/cb122064606	https://catalogue.bnf.fr/ark:/12148/cb122064606	http://wikidata.org/entity/Q34616835	http://fr.wikipedia.org/wiki/Arthur_de_Marsy	
